Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,20/06/2020,14:30,Fortuna Dusseldorf,Augsburg,1,1,D,1,1,D,asasd,8,11,4,3,14,12,5,3,1,0,0,0
D1,20/06/2020,14:30,Hertha,Leverkusen,2,0,H,1,0,H,asasd,13,12,5,2,14,15,5,4,4,3,0,0
D1,20/06/2020,14:30,Hoffenheim,Union Berlin,4,0,H,3,0,H,asasd,15,5,8,1,10,15,6,4,1,3,0,0
D1,20/06/2020,14:30,Mainz,Werder Bremen,3,1,H,2,0,H,asasd,21,19,12,6,12,15,7,8,2,3,0,0
D1,20/06/2020,14:30,Paderborn,M'gladbach,1,3,A,0,1,A,asasd,11,22,1,10,11,13,3,5,4,2,1,0
D1,20/06/2020,14:30,RB Leipzig,Dortmund,0,2,A,0,1,A,asasd,16,11,5,7,13,7,4,1,3,3,0,0
D1,20/06/2020,14:30,Schalke 04,Wolfsburg,1,4,A,0,1,A,asasd,10,10,3,5,12,16,2,4,4,3,0,0
D1,27/06/2020,14:30,Augsburg,RB Leipzig,1,2,A,0,1,A,asasd,5,14,1,5,11,10,2,8,4,1,0,0
D1,27/06/2020,14:30,Dortmund,Hoffenheim,0,4,A,0,2,A,asasd,7,15,4,7,7,5,2,5,1,0,0,0
D1,27/06/2020,14:30,Ein Frankfurt,Paderborn,3,2,H,2,0,H,asasd,12,16,4,5,13,3,6,2,0,1,0,0
D1,27/06/2020,14:30,Freiburg,Schalke 04,4,0,H,2,0,H,asasd,15,21,8,5,14,5,1,5,1,0,0,0
D1,27/06/2020,14:30,Leverkusen,Mainz,1,0,H,1,0,H,asasd,13,6,2,1,10,10,11,4,1,1,0,0
D1,27/06/2020,14:30,M'gladbach,Hertha,2,1,H,1,0,H,asasd,22,4,8,2,7,15,3,3,1,2,0,0
D1,27/06/2020,14:30,Union Berlin,Fortuna Dusseldorf,3,0,H,1,0,H,asasd,11,25,7,4,15,6,6,10,0,1,0,0
D1,27/06/2020,14:30,Werder Bremen,FC Koln,6,1,H,3,0,H,asasd,18,6,9,2,22,16,7,5,1,2,0,0
D1,27/06/2020,14:30,Wolfsburg,Bayern Munich,0,4,A,0,2,A,asasd,11,17,4,11,13,9,3,6,3,0,1,0
