Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,12/2/2011,0:00:00,Stuttgart,Nurnberg,1,4,A,1,2,A,asd,10,20,5,10,10,21,3,7,3,1,0,0
D1,12/2/2011,0:00:00,Wolfsburg,Hamburg,0,1,A,0,1,A,asd,8,9,1,4,25,15,5,5,4,1,0,0
D1,13/02/11,0:00:00,FC Koln,Mainz,4,2,H,2,1,H,asd,15,9,9,4,20,17,5,1,2,1,0,0
D1,13/02/11,0:00:00,Werder Bremen,Hannover,1,1,D,0,1,A,asd,13,6,5,4,18,21,11,3,0,3,0,0
D1,16/02/11,0:00:00,Hamburg,St Pauli,0,1,A,0,0,D,asd,22,5,6,3,15,19,11,5,4,2,0,0
D1,18/02/11,0:00:00,Nurnberg,Ein Frankfurt,3,0,H,0,0,D,asd,16,3,7,1,13,21,8,1,2,2,0,0
D1,19/02/11,0:00:00,Dortmund,St Pauli,2,0,H,1,0,H,asd,25,3,12,1,16,14,8,1,1,2,0,0
D1,19/02/11,0:00:00,Freiburg,Wolfsburg,2,1,H,1,1,D,asd,14,18,5,8,14,12,7,9,3,0,0,0
D1,19/02/11,0:00:00,Hamburg,Werder Bremen,4,0,H,1,0,H,asd,14,8,6,2,21,19,6,3,3,3,0,0
D1,19/02/11,0:00:00,Hannover,Kaiserslautern,3,0,H,2,0,H,asd,12,10,5,4,12,14,7,6,1,1,0,0
D1,19/02/11,0:00:00,Hoffenheim,FC Koln,1,1,D,0,0,D,asd,17,8,4,2,20,21,4,1,2,5,0,0
D1,19/02/11,0:00:00,Mainz,Bayern Munich,1,3,A,0,1,A,asd,18,19,7,9,18,13,4,11,2,1,0,0
D1,20/02/11,0:00:00,Leverkusen,Stuttgart,4,2,H,2,1,H,asd,18,11,7,4,11,12,6,4,1,2,0,0
D1,20/02/11,0:00:00,M'gladbach,Schalke 04,2,1,H,2,1,H,asd,13,4,7,1,19,17,3,0,0,0,0,0
D1,25/02/11,0:00:00,Wolfsburg,M'gladbach,2,1,H,2,0,H,asd,15,14,6,6,17,25,5,3,4,3,0,0
D1,26/02/11,0:00:00,Bayern Munich,Dortmund,1,3,A,1,2,A,asd,14,16,4,5,10,11,10,4,2,3,0,0
D1,26/02/11,0:00:00,FC Koln,Freiburg,1,0,H,0,0,D,asd,22,12,6,1,12,20,8,5,2,3,0,0
D1,26/02/11,0:00:00,Hoffenheim,Mainz,1,2,A,0,1,A,asd,13,10,4,7,18,23,6,4,1,0,0,0
D1,26/02/11,0:00:00,Kaiserslautern,Hamburg,1,1,D,1,0,H,asd,16,16,8,5,17,10,4,3,3,0,0,0
D1,26/02/11,0:00:00,Schalke 04,Nurnberg,1,1,D,0,1,A,asd,16,16,8,4,13,17,10,3,1,3,0,0
D1,26/02/11,0:00:00,St Pauli,Hannover,0,1,A,0,0,D,asd,7,8,1,5,20,21,3,5,0,2,0,0
D1,27/02/11,0:00:00,Ein Frankfurt,Stuttgart,0,2,A,0,0,D,asd,30,11,5,6,19,13,13,3,2,1,0,1
D1,27/02/11,0:00:00,Werder Bremen,Leverkusen,2,2,D,0,1,A,asd,9,17,6,6,19,11,2,6,2,1,0,1
D1,4/3/2011,0:00:00,Dortmund,FC Koln,1,0,H,1,0,H,asd,24,7,8,1,19,18,10,3,0,3,0,0
D1,5/3/2011,0:00:00,Ein Frankfurt,Kaiserslautern,0,0,D,0,0,D,asd,6,9,0,2,10,22,2,5,4,3,0,0
D1,5/3/2011,0:00:00,Hannover,Bayern Munich,3,1,H,1,0,H,asd,13,12,7,6,24,9,2,2,3,1,0,1
D1,5/3/2011,0:00:00,Leverkusen,Wolfsburg,3,0,H,3,0,H,asd,14,9,9,1,19,15,7,2,0,4,0,0
D1,5/3/2011,0:00:00,M'gladbach,Hoffenheim,2,0,H,0,0,D,asd,13,9,6,0,17,30,8,4,1,4,0,0
D1,5/3/2011,0:00:00,Nurnberg,St Pauli,5,0,H,3,0,H,asd,20,4,7,1,17,16,4,1,1,3,0,0
D1,5/3/2011,0:00:00,Stuttgart,Schalke 04,1,0,H,1,0,H,asd,22,14,5,3,12,18,5,5,1,2,0,1
D1,6/3/2011,0:00:00,Freiburg,Werder Bremen,1,3,A,0,1,A,asd,9,16,1,7,19,21,3,4,3,6,0,0
D1,6/3/2011,0:00:00,Hamburg,Mainz,2,4,A,1,0,H,asd,8,12,4,6,17,15,4,5,2,2,0,0
D1,11/3/2011,0:00:00,FC Koln,Hannover,4,0,H,1,0,H,asd,12,14,7,4,15,20,2,6,0,3,0,0
D1,12/3/2011,0:00:00,Bayern Munich,Hamburg,6,0,H,1,0,H,asd,17,10,8,3,11,12,4,4,2,1,0,0
D1,12/3/2011,0:00:00,Hoffenheim,Dortmund,1,0,H,0,0,D,asd,11,16,4,3,21,15,2,5,2,1,0,0
D1,12/3/2011,0:00:00,Kaiserslautern,Freiburg,2,1,H,1,1,D,asd,19,9,6,2,14,15,3,3,0,0,0,0
D1,12/3/2011,0:00:00,Schalke 04,Ein Frankfurt,2,1,H,1,0,H,asd,9,7,5,5,17,19,6,3,1,3,0,0
D1,12/3/2011,0:00:00,Werder Bremen,M'gladbach,1,1,D,1,0,H,asd,18,12,5,3,12,9,9,7,3,0,0,0
D1,12/3/2011,0:00:00,Wolfsburg,Nurnberg,1,2,A,1,1,D,asd,12,8,5,4,19,28,2,5,2,3,0,0
D1,13/03/11,0:00:00,Mainz,Leverkusen,0,1,A,0,0,D,asd,5,14,1,3,25,15,6,4,3,3,0,0
D1,13/03/11,0:00:00,St Pauli,Stuttgart,1,2,A,1,1,D,asd,9,17,2,9,19,15,5,2,2,2,0,0
D1,18/03/11,0:00:00,M'gladbach,Kaiserslautern,0,1,A,0,0,D,asd,8,13,4,3,15,20,4,3,2,0,0,0
D1,19/03/11,0:00:00,Dortmund,Mainz,1,1,D,1,0,H,asd,15,9,3,3,13,14,7,2,1,1,0,0
D1,19/03/11,0:00:00,Ein Frankfurt,St Pauli,2,1,H,1,1,D,asd,13,11,6,3,18,23,3,3,1,4,0,0
D1,19/03/11,0:00:00,Freiburg,Bayern Munich,1,2,A,1,1,D,asd,12,11,4,6,14,18,5,6,2,0,0,0
D1,19/03/11,0:00:00,Hamburg,FC Koln,6,2,H,4,0,H,asd,21,9,7,3,14,20,2,1,1,2,0,0
D1,19/03/11,0:00:00,Hannover,Hoffenheim,2,0,H,1,0,H,asd,9,12,3,2,14,21,4,4,0,1,0,0
D1,19/03/11,0:00:00,Nurnberg,Werder Bremen,1,3,A,1,1,D,asd,8,8,4,6,18,19,3,7,3,3,1,0
D1,20/03/11,0:00:00,Leverkusen,Schalke 04,2,0,H,2,0,H,asd,13,7,7,5,14,24,8,3,2,3,0,0
D1,20/03/11,0:00:00,Stuttgart,Wolfsburg,1,1,D,0,1,A,asd,16,9,4,6,18,22,1,3,1,3,0,0
D1,1/4/2011,0:00:00,St Pauli,Schalke 04,0,2,A,0,1,A,asd,17,11,2,3,16,13,7,5,1,2,2,0
D1,2/4/2011,0:00:00,Bayern Munich,M'gladbach,1,0,H,0,0,D,asd,16,7,5,2,11,16,7,4,2,1,0,0
D1,2/4/2011,0:00:00,Dortmund,Hannover,4,1,H,0,0,D,asd,21,7,10,3,8,10,4,6,1,2,0,0
D1,2/4/2011,0:00:00,Hoffenheim,Hamburg,0,0,D,0,0,D,asd,16,6,3,2,18,12,4,5,2,1,0,0
D1,2/4/2011,0:00:00,Kaiserslautern,Leverkusen,0,1,A,0,0,D,asd,6,9,1,5,22,15,3,1,1,2,0,0
D1,2/4/2011,0:00:00,Mainz,Freiburg,1,1,D,0,1,A,asd,12,7,3,1,15,22,5,1,1,3,0,0
D1,2/4/2011,0:00:00,Werder Bremen,Stuttgart,1,1,D,1,1,D,asd,27,6,8,2,12,23,12,3,1,3,0,0
D1,3/4/2011,0:00:00,FC Koln,Nurnberg,1,0,H,0,0,D,asd,15,12,3,4,27,23,3,5,2,2,0,0
D1,3/4/2011,0:00:00,Wolfsburg,Ein Frankfurt,1,1,D,0,0,D,asd,27,6,9,4,12,14,14,1,1,5,1,0
D1,8/4/2011,0:00:00,Ein Frankfurt,Werder Bremen,1,1,D,0,0,D,asd,14,19,8,6,25,21,8,6,3,3,0,0
D1,9/4/2011,0:00:00,Freiburg,Hoffenheim,3,2,H,1,2,A,asd,14,15,5,9,12,20,6,4,1,5,1,0
D1,9/4/2011,0:00:00,Hamburg,Dortmund,1,1,D,1,0,H,asd,8,15,4,7,21,13,2,4,0,1,1,0
D1,9/4/2011,0:00:00,Hannover,Mainz,2,0,H,1,0,H,asd,21,9,9,4,14,14,15,4,1,3,0,1
D1,9/4/2011,0:00:00,Nurnberg,Bayern Munich,1,1,D,0,1,A,asd,24,9,3,4,15,21,6,6,2,2,0,1
D1,9/4/2011,0:00:00,Schalke 04,Wolfsburg,1,0,H,0,0,D,asd,13,6,4,1,16,17,5,5,1,3,0,0
D1,9/4/2011,0:00:00,Stuttgart,Kaiserslautern,2,4,A,2,1,H,asd,8,15,3,5,20,18,4,4,1,2,0,0
D1,10/4/2011,0:00:00,Leverkusen,St Pauli,2,1,H,0,0,D,asd,19,6,5,1,15,22,4,1,1,3,0,0
D1,10/4/2011,0:00:00,M'gladbach,FC Koln,5,1,H,3,0,H,asd,19,8,10,4,13,19,4,6,1,2,0,0
D1,15/04/11,0:00:00,Mainz,M'gladbach,1,0,H,0,0,D,asd,10,11,2,3,17,11,6,4,1,1,0,1
D1,16/04/11,0:00:00,FC Koln,Stuttgart,1,3,A,0,0,D,asd,13,22,4,11,26,19,2,7,6,2,0,0
D1,16/04/11,0:00:00,Hamburg,Hannover,0,0,D,0,0,D,asd,11,15,3,6,12,19,7,4,1,3,0,0
D1,16/04/11,0:00:00,Hoffenheim,Ein Frankfurt,1,0,H,0,0,D,asd,16,13,4,5,20,9,3,8,3,3,0,0
D1,16/04/11,0:00:00,Kaiserslautern,Nurnberg,0,2,A,0,1,A,asd,10,12,2,7,17,13,0,6,1,2,0,0
D1,16/04/11,0:00:00,Werder Bremen,Schalke 04,1,1,D,0,0,D,asd,15,14,5,6,12,24,8,3,0,3,0,0
D1,16/04/11,0:00:00,Wolfsburg,St Pauli,2,2,D,1,0,H,asd,9,19,3,8,14,12,4,7,2,2,0,0
D1,17/04/11,0:00:00,Bayern Munich,Leverkusen,5,1,H,4,0,H,asd,5,7,4,3,15,12,3,2,1,1,0,0
D1,17/04/11,0:00:00,Dortmund,Freiburg,3,0,H,2,0,H,asd,20,2,5,2,13,23,4,1,1,2,0,0
D1,21/04/11,0:00:00,Freiburg,Hannover,1,3,A,0,2,A,asd,14,9,7,5,8,17,7,2,0,2,0,0
D1,23/04/11,0:00:00,Ein Frankfurt,Bayern Munich,1,1,D,0,0,D,asd,8,18,2,9,13,15,0,9,4,3,0,0
D1,23/04/11,0:00:00,Leverkusen,Hoffenheim,2,1,H,1,1,D,asd,15,9,4,3,14,16,7,2,0,1,0,0
D1,23/04/11,0:00:00,M'gladbach,Dortmund,1,0,H,1,0,H,asd,7,21,2,8,7,13,3,11,0,0,0,0
D1,23/04/11,0:00:00,Schalke 04,Kaiserslautern,0,1,A,0,1,A,asd,11,9,2,3,10,19,6,3,0,3,0,0
D1,23/04/11,0:00:00,St Pauli,Werder Bremen,1,3,A,1,0,H,asd,5,14,3,4,22,13,4,4,2,0,0,0
D1,23/04/11,0:00:00,Stuttgart,Hamburg,3,0,H,1,0,H,asd,14,11,6,4,9,12,3,6,2,0,0,0
D1,24/04/11,0:00:00,Nurnberg,Mainz,0,0,D,0,0,D,asd,11,10,2,1,15,14,5,1,5,3,0,0
D1,24/04/11,0:00:00,Wolfsburg,FC Koln,4,1,H,2,1,H,asd,18,14,9,4,18,17,7,2,0,0,0,0
D1,29/04/11,0:00:00,Kaiserslautern,St Pauli,2,0,H,1,0,H,asd,17,15,5,6,19,15,5,3,0,1,0,0
D1,29/04/11,0:00:00,Werder Bremen,Wolfsburg,0,1,A,0,1,A,asd,14,10,4,2,11,22,9,5,2,4,0,0
D1,30/04/11,0:00:00,Bayern Munich,Schalke 04,4,1,H,3,1,H,asd,22,3,8,0,9,19,7,1,1,2,0,0
D1,30/04/11,0:00:00,Dortmund,Nurnberg,2,0,H,2,0,H,asd,11,8,5,2,20,13,4,4,1,2,0,0
D1,30/04/11,0:00:00,FC Koln,Leverkusen,2,0,H,0,0,D,asd,4,16,4,4,18,19,1,6,2,2,0,0
D1,30/04/11,0:00:00,Hamburg,Freiburg,0,2,A,0,1,A,asd,16,9,5,5,26,14,4,1,3,1,0,0
D1,30/04/11,0:00:00,Hannover,M'gladbach,0,1,A,0,0,D,asd,10,15,2,4,9,9,7,2,2,0,0,0
D1,30/04/11,0:00:00,Hoffenheim,Stuttgart,1,2,A,1,0,H,asd,14,14,5,4,19,14,3,4,2,2,0,0
D1,30/04/11,0:00:00,Mainz,Ein Frankfurt,3,0,H,3,0,H,asd,23,7,11,2,19,16,5,1,1,2,0,1
D1,7/5/2011,0:00:00,Ein Frankfurt,FC Koln,0,2,A,0,1,A,asd,11,10,0,7,10,18,2,3,3,3,0,0
D1,7/5/2011,0:00:00,Leverkusen,Hamburg,1,1,D,0,1,A,asd,13,11,3,5,13,20,5,3,1,3,0,0
D1,7/5/2011,0:00:00,M'gladbach,Freiburg,2,0,H,0,0,D,asd,10,6,5,3,20,15,3,9,2,1,0,1
D1,7/5/2011,0:00:00,Nurnberg,Hoffenheim,1,2,A,1,1,D,asd,11,15,5,4,15,20,9,4,0,2,0,0
D1,7/5/2011,0:00:00,Schalke 04,Mainz,1,3,A,0,0,D,asd,15,9,4,4,14,14,7,5,2,1,0,0
D1,7/5/2011,0:00:00,St Pauli,Bayern Munich,1,8,A,0,2,A,asd,12,17,5,10,15,15,3,8,3,2,0,0
D1,7/5/2011,0:00:00,Stuttgart,Hannover,2,1,H,0,0,D,asd,13,11,4,3,20,24,2,0,2,1,0,0
D1,7/5/2011,0:00:00,Werder Bremen,Dortmund,2,0,H,1,0,H,asd,11,12,4,2,11,9,2,10,2,0,0,0
D1,7/5/2011,0:00:00,Wolfsburg,Kaiserslautern,1,2,A,1,2,A,asd,21,3,3,2,18,22,10,3,0,1,0,0
D1,14/05/11,0:00:00,Bayern Munich,Stuttgart,2,1,H,1,1,D,asd,10,10,5,5,17,21,6,4,2,2,0,0
D1,14/05/11,0:00:00,Dortmund,Ein Frankfurt,3,1,H,0,0,D,asd,18,9,11,3,9,10,7,4,1,2,0,1
D1,14/05/11,0:00:00,FC Koln,Schalke 04,2,1,H,1,0,H,asd,10,17,6,5,21,23,4,10,2,1,0,0
D1,14/05/11,0:00:00,Freiburg,Leverkusen,0,1,A,0,1,A,asd,8,13,2,6,8,20,1,9,0,1,0,0
D1,14/05/11,0:00:00,Hamburg,M'gladbach,1,1,D,0,1,A,asd,16,9,4,3,8,10,7,5,1,2,0,0
D1,14/05/11,0:00:00,Hannover,Nurnberg,3,1,H,1,1,D,asd,20,9,5,2,22,23,5,4,2,2,0,0
D1,14/05/11,0:00:00,Hoffenheim,Wolfsburg,1,3,A,0,0,D,asd,17,20,4,6,11,17,7,7,0,1,0,0
D1,14/05/11,0:00:00,Kaiserslautern,Werder Bremen,3,2,H,3,1,H,asd,12,17,4,7,14,10,4,8,0,2,0,0
D1,14/05/11,0:00:00,Mainz,St Pauli,2,1,H,0,1,A,asd,19,14,7,4,11,13,7,3,0,2,0,0
D1,5/8/2011,0:00:00,Dortmund,Hamburg,3,1,H,2,0,H,asd,16,8,5,3,12,18,7,7,1,3,0,0
D1,6/8/2011,0:00:00,Augsburg,Freiburg,2,2,D,0,0,D,asd,11,9,7,4,17,25,5,4,2,4,0,0
D1,6/8/2011,0:00:00,FC Koln,Wolfsburg,0,3,A,0,1,A,asd,7,17,1,8,15,22,7,5,0,5,1,0
D1,6/8/2011,0:00:00,Hannover,Hoffenheim,2,1,H,2,1,H,asd,7,12,4,5,14,20,4,5,2,2,0,0
D1,6/8/2011,0:00:00,Hertha,Nurnberg,0,1,A,0,0,D,asd,4,13,0,7,25,27,2,3,2,3,0,0
D1,6/8/2011,0:00:00,Stuttgart,Schalke 04,3,0,H,1,0,H,asd,12,15,6,9,13,19,2,6,1,1,0,0
D1,6/8/2011,0:00:00,Werder Bremen,Kaiserslautern,2,0,H,0,0,D,asd,19,9,5,3,14,27,6,5,1,2,0,0
D1,7/8/2011,0:00:00,Bayern Munich,M'gladbach,0,1,A,0,0,D,asd,19,7,7,3,11,11,12,2,0,1,0,0
D1,7/8/2011,0:00:00,Mainz,Leverkusen,2,0,H,1,0,H,asd,22,9,8,2,20,19,7,3,3,1,0,0
D1,13/08/11,0:00:00,Freiburg,Mainz,1,2,A,0,0,D,asd,18,9,7,4,11,18,4,6,0,2,0,0
D1,13/08/11,0:00:00,Hamburg,Hertha,2,2,D,1,1,D,asd,9,24,4,6,13,10,5,6,3,3,0,0
D1,13/08/11,0:00:00,Hoffenheim,Dortmund,1,0,H,1,0,H,asd,13,15,3,4,13,11,5,6,4,1,0,0
D1,13/08/11,0:00:00,M'gladbach,Stuttgart,1,1,D,0,0,D,asd,10,15,3,7,9,9,2,5,2,2,1,0
D1,13/08/11,0:00:00,Nurnberg,Hannover,1,2,A,0,2,A,asd,13,4,5,3,16,19,8,6,2,3,0,0
D1,13/08/11,0:00:00,Schalke 04,FC Koln,5,1,H,1,1,D,asd,18,6,5,2,17,16,7,2,0,3,0,0
D1,13/08/11,0:00:00,Wolfsburg,Bayern Munich,0,1,A,0,0,D,asd,7,11,1,3,14,15,9,8,0,3,0,0
D1,14/08/11,0:00:00,Kaiserslautern,Augsburg,1,1,D,0,1,A,asd,17,13,7,4,21,11,8,1,4,1,0,0
D1,14/08/11,0:00:00,Leverkusen,Werder Bremen,1,0,H,0,0,D,asd,16,9,6,1,18,18,7,1,1,2,0,0
D1,19/08/11,0:00:00,M'gladbach,Wolfsburg,4,1,H,3,1,H,asd,21,7,9,3,13,18,8,6,1,2,0,0
D1,20/08/11,0:00:00,Augsburg,Hoffenheim,0,2,A,0,1,A,asd,12,17,4,5,18,18,4,2,1,1,0,0
D1,20/08/11,0:00:00,Bayern Munich,Hamburg,5,0,H,3,0,H,asd,24,4,13,1,12,16,5,3,2,4,0,0
D1,20/08/11,0:00:00,Dortmund,Nurnberg,2,0,H,0,0,D,asd,12,10,5,3,13,13,5,5,0,2,0,0
D1,20/08/11,0:00:00,FC Koln,Kaiserslautern,1,1,D,1,1,D,asd,10,8,5,3,16,22,7,5,3,4,0,0
D1,20/08/11,0:00:00,Stuttgart,Leverkusen,0,1,A,0,1,A,asd,11,11,0,3,18,16,5,4,1,0,1,0
D1,20/08/11,0:00:00,Werder Bremen,Freiburg,5,3,H,2,1,H,asd,26,11,8,7,17,29,12,1,1,4,0,0
D1,21/08/11,0:00:00,Hannover,Hertha,1,1,D,1,0,H,asd,14,10,6,4,20,20,3,6,1,6,0,0
D1,21/08/11,0:00:00,Mainz,Schalke 04,2,4,A,2,0,H,asd,15,12,5,6,15,15,6,5,0,2,0,0
D1,26/08/11,0:00:00,Hertha,Stuttgart,1,0,H,0,0,D,asd,16,22,5,5,10,13,4,3,0,1,0,0
D1,27/08/11,0:00:00,Freiburg,Wolfsburg,3,0,H,2,0,H,asd,15,14,4,4,12,21,4,6,0,2,0,0
D1,27/08/11,0:00:00,Hamburg,FC Koln,3,4,A,1,1,D,asd,15,7,6,5,18,21,5,4,1,3,0,0
D1,27/08/11,0:00:00,Hoffenheim,Werder Bremen,1,2,A,1,1,D,asd,15,9,4,4,16,12,3,6,0,1,0,0
D1,27/08/11,0:00:00,Kaiserslautern,Bayern Munich,0,3,A,0,1,A,asd,4,17,1,12,14,17,1,2,3,1,1,0
D1,27/08/11,0:00:00,Leverkusen,Dortmund,0,0,D,0,0,D,asd,16,13,6,4,11,13,5,3,2,1,1,1
D1,27/08/11,0:00:00,Nurnberg,Augsburg,1,0,H,0,0,D,asd,15,12,6,2,12,17,4,3,4,2,0,0
D1,28/08/11,0:00:00,Hannover,Mainz,1,1,D,1,1,D,asd,19,9,8,2,15,24,8,9,2,0,0,0
D1,28/08/11,0:00:00,Schalke 04,M'gladbach,1,0,H,0,0,D,asd,22,12,9,5,11,13,8,6,2,3,0,0
D1,9/9/2011,0:00:00,Augsburg,Leverkusen,1,4,A,1,2,A,asd,17,17,4,9,14,9,4,2,1,3,0,0
D1,10/9/2011,0:00:00,Bayern Munich,Freiburg,7,0,H,3,0,H,asd,25,3,12,1,8,8,12,0,0,0,0,0
D1,10/9/2011,0:00:00,Dortmund,Hertha,1,2,A,0,0,D,asd,25,11,6,6,13,7,4,1,1,3,0,0
D1,10/9/2011,0:00:00,Mainz,Hoffenheim,0,4,A,0,2,A,asd,13,9,2,5,18,24,7,4,0,0,0,0
D1,10/9/2011,0:00:00,M'gladbach,Kaiserslautern,1,0,H,0,0,D,asd,19,5,4,2,21,19,4,3,2,4,0,0
D1,10/9/2011,0:00:00,Stuttgart,Hannover,3,0,H,1,0,H,asd,17,9,7,5,8,13,9,4,0,1,0,0
D1,10/9/2011,0:00:00,Werder Bremen,Hamburg,2,0,H,0,0,D,asd,22,8,5,3,13,15,11,6,3,5,0,0
D1,11/9/2011,0:00:00,FC Koln,Nurnberg,1,2,A,1,2,A,asd,10,13,2,5,24,18,2,5,3,1,1,1
D1,11/9/2011,0:00:00,Wolfsburg,Schalke 04,2,1,H,1,1,D,asd,12,6,6,2,17,19,9,3,1,3,0,0
D1,16/09/11,0:00:00,Freiburg,Stuttgart,1,2,A,0,1,A,asd,18,12,3,5,20,21,6,5,3,4,0,0
D1,17/09/11,0:00:00,Hamburg,M'gladbach,0,1,A,0,0,D,asd,5,12,2,4,22,15,2,8,2,3,0,0
D1,17/09/11,0:00:00,Hertha,Augsburg,2,2,D,0,1,A,asd,17,7,5,3,13,20,3,2,2,4,0,1
D1,17/09/11,0:00:00,Hoffenheim,Wolfsburg,3,1,H,2,0,H,asd,14,10,8,6,15,15,4,6,3,1,0,1
D1,17/09/11,0:00:00,Kaiserslautern,Mainz,3,1,H,1,1,D,asd,15,11,7,1,13,20,6,3,0,2,0,0
D1,17/09/11,0:00:00,Leverkusen,FC Koln,1,4,A,0,1,A,asd,15,8,7,4,15,13,5,0,1,4,1,0
D1,17/09/11,0:00:00,Nurnberg,Werder Bremen,1,1,D,0,1,A,asd,21,2,4,1,17,11,13,0,1,1,0,1
D1,18/09/11,0:00:00,Hannover,Dortmund,2,1,H,0,0,D,asd,14,13,5,7,13,8,7,3,1,0,1,0
D1,18/09/11,0:00:00,Schalke 04,Bayern Munich,0,2,A,0,1,A,asd,7,19,1,6,16,18,2,5,1,1,0,0
D1,23/09/11,0:00:00,Stuttgart,Hamburg,1,2,A,1,0,H,asd,17,16,5,8,20,16,3,7,1,1,0,0
D1,24/09/11,0:00:00,Augsburg,Hannover,0,0,D,0,0,D,asd,13,11,3,4,21,17,2,2,1,2,0,0
D1,24/09/11,0:00:00,Bayern Munich,Leverkusen,3,0,H,2,0,H,asd,12,4,4,3,10,13,4,1,1,4,0,0
D1,24/09/11,0:00:00,Mainz,Dortmund,1,2,A,1,0,H,asd,9,20,3,9,12,9,3,10,1,0,0,0
D1,24/09/11,0:00:00,M'gladbach,Nurnberg,1,0,H,0,0,D,asd,21,7,9,1,13,18,9,4,1,1,0,0
D1,24/09/11,0:00:00,Schalke 04,Freiburg,4,2,H,1,1,D,asd,16,14,7,10,19,17,7,1,1,1,0,0
D1,24/09/11,0:00:00,Wolfsburg,Kaiserslautern,1,0,H,0,0,D,asd,6,11,3,2,13,19,4,5,1,2,1,0
D1,25/09/11,0:00:00,FC Koln,Hoffenheim,2,0,H,1,0,H,asd,9,16,4,2,12,18,4,6,1,2,0,0
D1,25/09/11,0:00:00,Werder Bremen,Hertha,2,1,H,1,1,D,asd,23,8,6,3,22,17,8,3,2,4,0,2
D1,30/09/11,0:00:00,Kaiserslautern,Stuttgart,0,2,A,0,0,D,asd,22,11,3,5,16,16,9,4,2,1,0,0
D1,1/10/2011,0:00:00,Dortmund,Augsburg,4,0,H,2,0,H,asd,19,8,9,3,12,14,3,3,2,2,0,0
D1,1/10/2011,0:00:00,Freiburg,M'gladbach,1,0,H,1,0,H,asd,8,19,3,6,23,17,5,7,2,2,0,0
D1,1/10/2011,0:00:00,Hertha,FC Koln,3,0,H,3,0,H,asd,10,4,3,2,15,19,3,5,2,2,0,0
D1,1/10/2011,0:00:00,Hoffenheim,Bayern Munich,0,0,D,0,0,D,asd,17,5,5,2,19,26,6,2,1,4,0,0
D1,1/10/2011,0:00:00,Leverkusen,Wolfsburg,3,1,H,1,0,H,asd,20,7,9,1,17,20,6,4,1,2,0,0
D1,1/10/2011,0:00:00,Nurnberg,Mainz,3,3,D,2,2,D,asd,9,16,5,7,14,19,2,4,2,0,0,0
D1,2/10/2011,0:00:00,Hamburg,Schalke 04,1,2,A,1,1,D,asd,17,9,6,4,18,16,5,5,3,1,0,0
D1,2/10/2011,0:00:00,Hannover,Werder Bremen,3,2,H,2,1,H,asd,13,17,5,3,22,12,3,1,5,3,0,1
D1,14/10/11,0:00:00,Werder Bremen,Dortmund,0,2,A,0,1,A,asd,24,9,5,5,16,19,11,3,1,1,0,1
D1,15/10/11,0:00:00,Bayern Munich,Hertha,4,0,H,3,0,H,asd,19,3,8,0,8,13,3,2,0,1,0,0
D1,15/10/11,0:00:00,Mainz,Augsburg,0,1,A,0,0,D,asd,18,10,5,6,19,18,9,4,3,2,0,0
D1,15/10/11,0:00:00,M'gladbach,Leverkusen,2,2,D,0,1,A,asd,23,7,8,4,6,20,4,3,2,4,0,1
D1,15/10/11,0:00:00,Schalke 04,Kaiserslautern,1,2,A,0,1,A,asd,14,14,4,6,14,21,4,5,3,3,1,1
D1,15/10/11,0:00:00,Stuttgart,Hoffenheim,2,0,H,0,0,D,asd,14,15,7,5,22,26,3,3,3,1,0,0
D1,15/10/11,0:00:00,Wolfsburg,Nurnberg,2,1,H,1,0,H,asd,12,12,5,6,20,24,1,3,2,2,0,0
D1,16/10/11,0:00:00,FC Koln,Hannover,2,0,H,1,0,H,asd,10,12,3,6,22,17,1,5,3,4,0,0
D1,16/10/11,0:00:00,Freiburg,Hamburg,1,2,A,0,1,A,asd,18,11,6,4,16,22,7,2,1,3,0,0
D1,21/10/11,0:00:00,Augsburg,Werder Bremen,1,1,D,0,0,D,asd,10,22,3,7,16,11,4,7,3,2,0,0
D1,22/10/11,0:00:00,Dortmund,FC Koln,5,0,H,3,0,H,asd,24,2,9,1,13,10,2,3,2,2,0,0
D1,22/10/11,0:00:00,Hamburg,Wolfsburg,1,1,D,0,1,A,asd,19,8,7,4,23,24,8,4,2,1,0,0
D1,22/10/11,0:00:00,Hertha,Mainz,0,0,D,0,0,D,asd,8,13,1,3,10,21,3,3,1,3,0,0
D1,22/10/11,0:00:00,Hoffenheim,M'gladbach,1,0,H,0,0,D,asd,14,7,5,1,18,15,8,2,1,3,0,0
D1,22/10/11,0:00:00,Kaiserslautern,Freiburg,1,0,H,0,0,D,asd,12,9,5,3,18,15,6,4,0,4,0,0
D1,22/10/11,0:00:00,Nurnberg,Stuttgart,2,2,D,1,0,H,asd,17,13,7,2,14,14,4,4,1,2,0,0
D1,23/10/11,0:00:00,Hannover,Bayern Munich,2,1,H,1,0,H,asd,12,19,3,8,19,13,2,5,4,1,1,1
D1,23/10/11,0:00:00,Leverkusen,Schalke 04,0,1,A,0,0,D,asd,13,18,4,6,14,21,3,3,1,3,0,0
D1,28/10/11,0:00:00,Freiburg,Leverkusen,0,1,A,0,1,A,asd,21,11,8,3,21,13,6,2,1,0,0,0
